book_id,title,author_id,genre,publish_year,isbn,pages,language
11952,Mastering Data 8,727,Children,2020,9780000011952,237,Tamil
11953,The Design 593,742,Science,1996,9780000011953,238,Telugu
11954,Secrets of Design 9,47,Business,2012,9780000011954,153,Kannada
11955,Mastering Life 723,908,Science,1995,9780000011955,209,Hindi
11956,Introduction to History 744,136,Business,2001,9780000011956,357,Telugu
11957,Chronicles of Mathematics 303,262,Non-Fiction,2014,9780000011957,472,Tamil
11958,Introduction to Algorithms 774,892,Non-Fiction,2013,9780000011958,706,English
11959,Tales of Business 480,465,Self-Help,1994,9780000011959,93,Tamil
11960,Tales of Time 69,920,Fantasy,1994,9780000011960,829,Kannada
11961,Tales of Design 410,235,Romance,2000,9780000011961,328,English
11962,A Dreams 231,30,Self-Help,1998,9780000011962,885,Hindi
11963,A Science 553,614,Technology,2012,9780000011963,136,Oriya
11964,Guide to Time 425,662,Children,2010,9780000011964,116,Telugu
11965,Chronicles of Innovation 725,439,Health,1998,9780000011965,848,Telugu
11966,A Business 355,464,Technology,1995,9780000011966,235,Oriya
11967,Guide to Science 835,234,Fantasy,1997,9780000011967,142,Hindi
11968,Secrets of Innovation 697,867,Fiction,2015,9780000011968,892,Kannada
11969,Introduction to India 578,469,Science,2008,9780000011969,628,Bengali
11970,Mastering Dreams 275,643,Mystery,2021,9780000011970,143,Telugu
11971,The Love 808,364,Children,1997,9780000011971,364,Oriya
11972,Guide to India 269,209,Mystery,2007,9780000011972,608,English
11973,Guide to Love 870,117,Business,2001,9780000011973,509,Telugu
11974,Tales of Data 627,797,History,2003,9780000011974,155,Telugu
11975,The Design 304,648,Fantasy,2005,9780000011975,513,Hindi
11976,Chronicles of History 953,230,Thriller,1998,9780000011976,642,Bengali
11977,A Love 325,855,Romance,2003,9780000011977,666,Kannada
11978,An Algorithms 568,329,Non-Fiction,2013,9780000011978,576,English
11979,A Mathematics 945,16,Technology,2017,9780000011979,730,Hindi
11980,A Mathematics 435,485,History,1992,9780000011980,819,Telugu
11981,Introduction to Mathematics 679,15,Comics,2022,9780000011981,338,Telugu
11982,The Mathematics 173,650,Science,1998,9780000011982,193,Telugu
11983,A Design 411,781,Health,2019,9780000011983,430,Telugu
11984,A Data 707,687,Fiction,1995,9780000011984,368,English
11985,A Love 519,558,Non-Fiction,2022,9780000011985,532,Kannada
11986,The Success 29,195,Self-Help,2018,9780000011986,283,Tamil
11987,Secrets of Time 380,586,Technology,1992,9780000011987,80,English
11988,A Mathematics 473,932,Self-Help,1993,9780000011988,527,Oriya
11989,Tales of India 277,797,Romance,1999,9780000011989,363,English
11990,Tales of Life 84,989,Science,2016,9780000011990,708,Bengali
11991,Introduction to Success 416,650,Fiction,2001,9780000011991,857,English
11992,Chronicles of Data 916,858,Thriller,2005,9780000011992,536,Hindi
11993,Chronicles of Time 320,636,Non-Fiction,2002,9780000011993,653,Oriya
11994,Chronicles of Data 114,249,Children,1993,9780000011994,166,English
11995,Introduction to Time 750,469,Romance,1990,9780000011995,89,Bengali
11996,A Dreams 893,26,Fiction,1995,9780000011996,625,Telugu
11997,Introduction to Innovation 459,468,History,1992,9780000011997,688,Telugu
11998,Guide to Algorithms 459,712,Comics,1994,9780000011998,650,English
11999,Tales of Data 269,309,Comics,1998,9780000011999,773,Tamil
12000,Introduction to Love 772,10,Romance,1991,9780000012000,531,Oriya
12001,The History 864,87,Romance,2007,9780000012001,757,English
12002,The Love 539,931,Science,2012,9780000012002,529,Telugu
12003,Tales of Innovation 284,502,Children,2000,9780000012003,522,English
12004,Secrets of Love 892,135,Romance,2014,9780000012004,745,Bengali
12005,An Time 520,927,Mystery,2003,9780000012005,341,Hindi
12006,Introduction to Time 744,985,Fiction,2002,9780000012006,659,Oriya
12007,A Life 141,909,Science,2020,9780000012007,406,Oriya
12008,Mastering Data 825,663,Children,2003,9780000012008,130,Kannada
12009,Secrets of Science 681,700,Health,2010,9780000012009,102,Kannada
12010,Secrets of Algorithms 993,80,Self-Help,2011,9780000012010,510,Telugu
12011,A Dreams 530,926,Technology,2008,9780000012011,121,Hindi
12012,An Science 697,987,Biography,1997,9780000012012,203,English
12013,Mastering Design 733,67,Business,2024,9780000012013,838,Oriya
12014,Mastering Business 317,150,Self-Help,2012,9780000012014,324,English
12015,Chronicles of Life 207,56,Thriller,2005,9780000012015,686,Kannada
12016,An Love 295,667,Self-Help,2022,9780000012016,425,Kannada
12017,Secrets of Dreams 920,396,Science,2021,9780000012017,234,Hindi
12018,Tales of Time 793,865,Fantasy,1992,9780000012018,341,Tamil
12019,Introduction to Business 851,453,Children,2004,9780000012019,102,Kannada
12020,An Business 973,11,Fantasy,2018,9780000012020,687,Telugu
12021,Chronicles of Success 718,618,Comics,1995,9780000012021,278,Hindi
12022,Tales of Future 250,917,Self-Help,2004,9780000012022,830,Hindi
12023,Tales of Success 675,714,Comics,1994,9780000012023,214,Kannada
12024,Guide to India 290,389,Science,2017,9780000012024,558,Oriya
12025,Mastering Life 571,624,Technology,1997,9780000012025,397,Tamil
12026,A Success 823,399,Business,2000,9780000012026,610,Bengali
12027,Guide to Design 546,992,Fantasy,1990,9780000012027,102,Telugu
12028,A Future 311,507,Mystery,2006,9780000012028,492,Hindi
12029,Secrets of Dreams 898,289,Business,2014,9780000012029,845,Hindi
12030,Guide to Dreams 485,451,Romance,2018,9780000012030,784,Tamil
12031,Introduction to Love 931,448,Romance,2007,9780000012031,95,Tamil
12032,Secrets of India 1,153,Mystery,2006,9780000012032,408,Telugu
12033,A Success 966,941,Thriller,2020,9780000012033,257,Bengali
12034,Chronicles of Design 363,247,History,2003,9780000012034,118,Telugu
12035,Chronicles of Innovation 338,97,Fantasy,2008,9780000012035,374,Telugu
12036,Tales of Business 969,987,Children,2008,9780000012036,670,Oriya
12037,Guide to Innovation 497,449,Non-Fiction,2004,9780000012037,404,Oriya
12038,Secrets of Dreams 848,500,History,1992,9780000012038,82,Bengali
12039,Mastering Dreams 826,296,Children,1999,9780000012039,727,Bengali
12040,Introduction to Dreams 772,479,Mystery,2014,9780000012040,739,Telugu
12041,Chronicles of Business 540,982,Biography,2005,9780000012041,269,Hindi
12042,An Science 575,886,Science,2007,9780000012042,719,Kannada
12043,Guide to Mathematics 752,766,Romance,1998,9780000012043,700,Kannada
12044,Chronicles of Love 757,65,Self-Help,2024,9780000012044,272,Oriya
12045,Tales of Mathematics 395,22,Technology,1996,9780000012045,493,Telugu
12046,Introduction to Dreams 983,621,Non-Fiction,1991,9780000012046,450,Oriya
12047,Secrets of Innovation 611,1000,Technology,1997,9780000012047,410,Oriya
12048,A Life 884,18,Business,2002,9780000012048,492,Bengali
12049,Introduction to Science 389,570,Romance,1994,9780000012049,154,Bengali
12050,Secrets of Success 171,378,Non-Fiction,2004,9780000012050,805,Tamil
12051,Tales of Business 970,48,Technology,2010,9780000012051,134,English
12052,Introduction to Mathematics 431,943,History,2021,9780000012052,293,Hindi
12053,The Science 311,529,Children,2010,9780000012053,409,Kannada
12054,The Science 656,187,Self-Help,1995,9780000012054,204,Oriya
12055,Tales of Future 896,830,Self-Help,2016,9780000012055,706,Oriya
12056,An Love 630,343,Comics,2021,9780000012056,489,Hindi
12057,Chronicles of Future 53,193,Technology,1999,9780000012057,719,English
12058,Tales of Dreams 474,798,Biography,1993,9780000012058,722,English
12059,Chronicles of Mathematics 778,928,Thriller,2022,9780000012059,623,Telugu
12060,Guide to Dreams 656,761,Self-Help,2016,9780000012060,570,Tamil
12061,Tales of Data 86,859,Self-Help,1995,9780000012061,807,Oriya
12062,Tales of Innovation 510,197,Fiction,1999,9780000012062,808,English
12063,Chronicles of Success 244,1000,Comics,2021,9780000012063,466,Tamil
12064,Introduction to Data 345,115,Romance,2005,9780000012064,754,Tamil
12065,Tales of Time 433,528,Self-Help,2008,9780000012065,884,Tamil
12066,Secrets of Design 834,815,Fiction,2020,9780000012066,255,Bengali
12067,Secrets of Algorithms 726,686,Fiction,2018,9780000012067,665,Oriya
12068,An Data 941,685,Children,1999,9780000012068,621,English
12069,Mastering Success 805,885,Technology,1999,9780000012069,517,Tamil
12070,An Success 198,806,Children,2016,9780000012070,676,Telugu
12071,Mastering Business 423,945,Fantasy,1993,9780000012071,855,Oriya
12072,Mastering Future 701,937,Fantasy,2018,9780000012072,751,English
12073,A History 113,754,Biography,2020,9780000012073,711,Oriya
12074,A Love 390,279,Comics,1990,9780000012074,456,Oriya
12075,Tales of Life 25,562,Romance,2007,9780000012075,836,Bengali
12076,Mastering Data 681,747,Children,2021,9780000012076,752,Oriya
12077,Tales of Success 603,38,Fiction,1999,9780000012077,298,English
12078,A Mathematics 679,286,Fiction,2004,9780000012078,157,Bengali
12079,Secrets of Future 51,3,Non-Fiction,2024,9780000012079,133,Hindi
12080,Tales of Mathematics 393,703,Fantasy,1997,9780000012080,817,Bengali
12081,Introduction to Science 619,521,Romance,2011,9780000012081,178,Telugu
12082,Introduction to Business 349,859,Health,2000,9780000012082,503,Hindi
12083,Secrets of Dreams 721,259,Self-Help,2000,9780000012083,585,Oriya
12084,Introduction to Life 887,154,Romance,2019,9780000012084,879,Oriya
12085,Introduction to Success 927,93,Thriller,2008,9780000012085,249,English
12086,The Love 468,69,Non-Fiction,2005,9780000012086,574,English
12087,Secrets of Life 837,2,History,1996,9780000012087,224,Hindi
12088,The Innovation 877,991,Fiction,2006,9780000012088,642,English
12089,Introduction to History 698,506,Business,2006,9780000012089,632,Hindi
12090,An Life 175,458,Children,1995,9780000012090,195,Bengali
12091,Tales of Design 699,969,Thriller,2004,9780000012091,193,Kannada
12092,A Algorithms 855,135,Non-Fiction,2016,9780000012092,165,English
12093,Mastering Time 742,334,Business,2008,9780000012093,445,Kannada
12094,An History 790,667,Biography,2020,9780000012094,722,Oriya
12095,Tales of Innovation 57,4,Health,2001,9780000012095,709,English
12096,A Innovation 423,373,Mystery,2000,9780000012096,857,Bengali
12097,A Mathematics 695,191,Children,2020,9780000012097,643,Bengali
12098,An Life 501,675,Biography,1993,9780000012098,224,Telugu
12099,Introduction to Dreams 835,357,History,2009,9780000012099,327,Kannada
12100,An Future 316,193,Fiction,1994,9780000012100,756,Tamil
12101,Guide to Data 659,668,Thriller,2020,9780000012101,849,Bengali
12102,Introduction to Love 851,502,Science,1994,9780000012102,348,Oriya
12103,Mastering Innovation 886,635,Comics,1991,9780000012103,99,Bengali
12104,Mastering Time 179,92,Thriller,1998,9780000012104,98,Kannada
12105,Mastering Dreams 873,278,Health,2005,9780000012105,506,Telugu
12106,Guide to Future 448,610,Technology,2005,9780000012106,386,Kannada
12107,An Business 837,600,Fiction,2017,9780000012107,893,Kannada
12108,Tales of History 6,824,Technology,2002,9780000012108,219,Hindi
12109,The Success 15,775,Romance,2014,9780000012109,475,Tamil
12110,Chronicles of Mathematics 500,73,Health,1993,9780000012110,617,Hindi
12111,Chronicles of Future 701,318,Business,1992,9780000012111,639,English
12112,Mastering Design 629,331,Biography,2023,9780000012112,686,Telugu
12113,An Love 357,942,Science,2007,9780000012113,499,Bengali
12114,Mastering Algorithms 946,627,History,1990,9780000012114,719,Kannada
12115,A Life 577,178,Fantasy,1995,9780000012115,314,Bengali
12116,Chronicles of India 15,945,Children,2002,9780000012116,632,English
12117,Chronicles of Time 218,984,Technology,2007,9780000012117,603,Kannada
12118,An Innovation 296,259,Science,1994,9780000012118,487,Hindi
12119,Introduction to Dreams 135,955,History,2002,9780000012119,296,Hindi
12120,The Mathematics 853,274,Science,1999,9780000012120,813,Oriya
12121,An Mathematics 417,199,Biography,2019,9780000012121,123,English
12122,An Success 800,192,History,2008,9780000012122,98,Kannada
12123,Introduction to Business 389,23,Technology,1998,9780000012123,109,Tamil
12124,Secrets of Innovation 588,315,Children,2002,9780000012124,745,Tamil
12125,Chronicles of Design 761,332,Non-Fiction,1994,9780000012125,288,Hindi
12126,Mastering Data 522,685,Fiction,2004,9780000012126,366,Hindi
12127,Introduction to Love 110,723,Biography,2009,9780000012127,596,Hindi
12128,A Success 417,583,Biography,1992,9780000012128,753,English
12129,A Love 287,940,Biography,2001,9780000012129,250,English
12130,Tales of Future 112,893,Biography,1998,9780000012130,384,Bengali
12131,Tales of Algorithms 953,999,Self-Help,1999,9780000012131,798,Bengali
12132,Tales of History 527,143,Fantasy,2014,9780000012132,709,Hindi
12133,An Science 931,289,Non-Fiction,2006,9780000012133,405,Bengali
12134,Tales of Dreams 234,976,Technology,2000,9780000012134,805,English
12135,Secrets of Data 168,335,History,2019,9780000012135,453,Telugu
12136,The India 836,82,Health,2019,9780000012136,681,Kannada
12137,Tales of Love 475,314,Health,2021,9780000012137,642,Kannada
12138,Tales of Design 729,830,Romance,1996,9780000012138,117,English
12139,An Innovation 139,740,Biography,1992,9780000012139,308,Kannada
12140,Mastering History 55,35,Science,1993,9780000012140,415,Oriya
12141,An Algorithms 934,779,Biography,1999,9780000012141,723,Telugu
12142,An Design 425,438,Biography,2007,9780000012142,397,Bengali
12143,An Success 769,45,Business,2012,9780000012143,303,Oriya
12144,An Design 112,776,Business,2018,9780000012144,626,Telugu
12145,Secrets of Love 40,811,Mystery,2022,9780000012145,166,Hindi
12146,Chronicles of Design 524,657,Comics,2013,9780000012146,766,Bengali
12147,Guide to Algorithms 558,519,Comics,2000,9780000012147,879,Kannada
12148,The Dreams 469,507,Comics,1990,9780000012148,275,Kannada
12149,Chronicles of India 11,911,Fantasy,2002,9780000012149,369,Bengali
12150,Introduction to Love 859,399,Children,2019,9780000012150,159,Hindi
12151,Mastering Mathematics 973,885,Health,2013,9780000012151,492,Oriya
12152,Mastering Innovation 416,113,Fiction,2016,9780000012152,89,Kannada
12153,Introduction to Success 291,300,Fiction,1996,9780000012153,344,Kannada
12154,The Love 60,426,Science,2009,9780000012154,830,English
12155,An Data 356,122,Health,2001,9780000012155,634,Oriya
12156,Chronicles of Love 866,809,Romance,2004,9780000012156,752,Hindi
12157,A India 345,211,Health,2022,9780000012157,318,Kannada
12158,Guide to Success 882,867,Non-Fiction,2012,9780000012158,886,Hindi
12159,The Mathematics 609,54,Fiction,1996,9780000012159,452,Oriya
12160,Guide to India 533,786,Science,1998,9780000012160,734,Hindi
12161,Mastering Success 603,619,Business,1993,9780000012161,360,Tamil
12162,A Love 963,39,Non-Fiction,2015,9780000012162,784,Bengali
12163,Mastering Innovation 933,70,Non-Fiction,2017,9780000012163,426,Tamil
12164,Introduction to Innovation 511,501,Romance,2013,9780000012164,421,Bengali
12165,The Algorithms 443,828,Health,2022,9780000012165,458,Oriya
12166,Secrets of Dreams 402,798,Biography,1995,9780000012166,463,Bengali
12167,An Time 950,571,Fiction,2000,9780000012167,323,English
12168,Mastering Algorithms 62,920,Biography,1994,9780000012168,577,Bengali
12169,Secrets of Future 869,831,Self-Help,2010,9780000012169,279,Bengali
12170,A Data 70,729,Fiction,2005,9780000012170,167,Bengali
12171,Introduction to Success 237,351,Business,2011,9780000012171,695,Kannada
12172,A Science 431,829,Thriller,1995,9780000012172,548,Kannada
12173,Guide to Business 56,10,Biography,2000,9780000012173,92,Bengali
12174,Guide to Design 36,588,Thriller,2015,9780000012174,402,Kannada
12175,A India 700,144,Fiction,1993,9780000012175,520,Kannada
12176,Guide to Science 795,985,Technology,2020,9780000012176,776,Oriya
12177,Guide to Success 275,869,Fiction,2021,9780000012177,898,Kannada
12178,Secrets of Love 230,405,Comics,2015,9780000012178,249,Oriya
12179,An Design 238,917,Science,2006,9780000012179,236,Oriya
12180,Secrets of Time 82,346,Health,1995,9780000012180,298,Tamil
12181,An Time 744,487,History,2007,9780000012181,386,Bengali
12182,Guide to Algorithms 545,1000,Health,2024,9780000012182,766,English
12183,Guide to Science 396,730,Fiction,2022,9780000012183,573,Kannada
12184,Tales of Algorithms 954,842,Business,2004,9780000012184,181,Tamil
